l_name,email,f_name,age,salary,height,interest,country,is_dirty
L'Ecuyer,cwru.edu,Wenhui,28,56253,161,Tennis,Liechtenstein,0
Hagert,evergreen.edu,Lucio,26,55166,168,Gaming,Algeria,0
Moharir,uni-muenster.de,Hendra,26,60427,160,Running,Ghana,0
Bodlaender,mitre.org,Minghua,34,43718,165,Skating,India,0
Yagawa,twsu.edu,Yaakov,18,36468,170,Poker,Guyana,0
Wyrostek,poly.edu,Bedir,91,35413,171,Reading,Eritrea,0
Dowell,sunysb.edu,Salam,43,36436,160,Drums,Gabon,0
McSkimin,filelmaker.com,Anuchit,45,51965,183,Photography,Portugal,0
Barvinok,bellatlantic.net,Bilel,39,53014,161,Soccer,Malta,0
Golm,uwindsor.ca,Kourosh,43,41784,175,Drums,Mauritania,0
Deak,unizh.ch,Jinxin,44,48578,188,Swimming,Angola,0
Fraisse,dec.com,Josh,39,60632,162,Painting,Nauru,0
Hadad,toronto.edu,Melinda,64,47672,172,Programming,Qatar,0
Mavaddat,compaq.com,Lijia,58,43824,170,Travelling,Hungary,0
Lodder,lante.com,Komei,26,60614,175,Writing,Chile,0
Kubicar,newpaltz.edu,Swapna,57,39224,161,Singing,Yemen,0
Nemytykh,llnl.gov,Tamer,18,42164,155,Skating,Albania,0
Milicia,clarkson.edu,Mokrane,37,60549,165,Guitar,Czech Republic,0
Wadel,edu.hk,Norio,18,35363,158,Drums,Brunei,0
Dekhtjar,bellatlantic.net,Vasileios,22,56500,181,Singing,Chile,0
Bari,uic.edu,Saul,55,47842,162,Poker,Turkmenistan,0
Rama,uwindsor.ca,Susuma,26,62833,173,Photography,Armenia,0
Flach,ac.jp,Ard,18,52681,159,Gaming,Sierra Leone,0
Shekita,uni-mannheim.de,Hisakazu,18,44920,175,Basketball,Tunisia,0
Varner,uga.edu,Shalab,30,41127,179,Blogging,Sweden,0
Kindlmann,forwiss.de,Yellamraju,29,43378,173,Drawing,Gambia,0
Altman,yorku.ca,Denzil,41,32744,159,Singing,Ivory Coast,0
Roussille,co.jp,Murugappan,20,47981,161,Gaming,Spain,0
Nouali,rutgers.edu,Hoa,31,45530,167,Drawing,Liberia,0
Gershman,wpi.edu,Jeremy,25,30976,170,Sculpting,Trinidad and Tobago,0
MacLeod,edu.hk,Yeshayahu,42,49470,160,Drawing,Turkmenistan,0
Lalonde,crossgain.com,Jooseok,32,85717,163,Cinema,Bolivia,0
Hartmann,informix.com,Sashidhar,60,54831,156,Football,Bangladesh,0
Franckson,llnl.gov,Weiming,28,52568,171,Drums,Bahrain,0
Maramtz,njit.edu,Mustapha,36,56793,155,Volleyball,Malawi,0
Bryce,imag.fr,Ruiz,18,56335,155,Travelling,Syria,0
Muhling,inria.fr,Fehmina,46,52770,161,Blogging,Yemen,0
Dewan,cmu.edu,Stacia,18,45005,171,Guitar,Romania,0
Jameel,edu.hk,Jock,28,54582,173,Sculpting,Tajikistan,0
Rokusawa,ou.edu,Mitchell,38,57167,176,Photography,Argentina,0
Vierhaus,uregina.ca,Jyhyeung,44,61755,162,Cinema,Tuvalu,0
Sudmann,uni-mb.si,Licia,40,60948,177,Blogging,Central African Rep,0
Moustafa,poznan.pl,Alexis,34,61585,178,Volleyball,Dominica,0
Serre,uni-sb.de,Heung,19,58767,162,Running,Belgium,0
Potharst,infomix.com,Derrell,18,34723,179,Skating,Pakistan,0
Kendall,smu.edu,Xie,37,44002,180,Drums,Bulgaria,0
Fierens,labs.com,Lothar,44,34617,161,Guitar,Mozambique,0
Besancenot,umass.edu,Kazuhira,36,57051,155,Hockey,Ethiopia,0
Birdsall,computer.org,Mariette,18,43109,178,Skating,Niger,0
Frisberg,ask.com,Martyne,26,56117,176,Basketball,Liberia,0
Aly,att.com,Jyhyeung,32,40150,160,Piano,Ethiopia,0
Fleck,lehner.net,Engelbert,59,55912,176,Photography,Syria,0
Staes,whizbang.com,Nariankadu,28,70709,155,Soccer,Turkmenistan,0
Mittasch,whizbang.com,Ludger,35,38383,176,Running,Peru,0
Abe,edu.sg,Shirla,43,65057,158,Photography,Egypt,0
Luebbert,baylor.edu,Evelyne,24,54867,169,Singing,Mali,0
Daly,unf.edu,Sirkka,29,51425,177,Photography,Trinidad and Tobago,0
Ishibashi,nwu.edu,Costantino,18,32078,176,Cinema,Korea South,0
Lukassen,clarkson.edu,Ufuk,31,54825,184,Drawing,Djibouti,0
Coors,twsu.edu,Serif,25,51757,164,Singing,Guinea-Bissau,0
Hakonen,verity.com,Hailing,39,56066,155,Skating,Spain,0
Dachille,duke.edu,Wiebke,59,45724,167,Drawing,Laos,0
Rane,broadquest.com,Bas,35,61224,156,Poker,Lithuania,0
Balaji,lucent.com,Grant,29,46433,179,Programming,Togo,0
Tierney,hp.com,Lih,39,55504,166,Football,Iraq,0
Benoit,indiana.edu,Sentot,41,44814,164,Programming,Germany,0
Rene,pi.it,Mitchel,61,41920,194,Tennis,Honduras,0
Dijkstra,mitre.org,Elzbieta,18,33245,164,Guitar,Seychelles,0
Yahalom,csufresno.edu,Jiang,39,34415,168,Gaming,Albania,0
Susmaga,sbphrd.com,Yenjo,26,56865,161,Guitar,Andorra,0
With,neu.edu,Gouhua,61,32251,155,Swimming,Chad,0
Crooks,arizona.edu,Yoshiak,23,40822,183,Photography,Micronesia,0
Keohane,ncr.com,Manfred,18,54484,155,Poker,Yemen,0
Noth,yahoo.com,Upender,28,51609,190,Drawing,Sweden,0
Boucheron,duke.edu,Gaofeng,48,57322,177,Sculpting,Taiwan,0
Cecil,co.in,Allel,18,52955,168,Reading,Lesotho,0
Abe,uga.edu,Geard,31,35820,178,Singing,Cuba,0
Raper,co.in,Pranjal,28,65441,155,Piano,Monaco,0
Aitken,edu.cn,Ferenc,43,45723,159,Soccer,Chile,0
Gurov,concentric.net,Jirel,24,73734,186,Drawing,Belgium,0
Gerards,oracle.com,Romulus,42,46054,155,Writing,Liechtenstein,0
Schwandt,airmail.net,Hisako,39,39130,163,Programming,Korea North,0
Harbane,pi.it,Debasis,18,53623,159,Swimming,Marshall Islands,0
Puryear,clarkson.edu,Jeanne,21,47640,162,Guitar,Kuwait,0
Thiem,lante.com,Huowang,41,48994,174,Volleyball,Ethiopia,0
Kuhnemann,filemaker.com,Ioanis,43,63273,162,Sculpting,Morocco,0
Lukasiewicz,bell-labs.com,Saniya,30,38340,164,Poker,Qatar,0
Trung,uiuc.edu,Deoraj,46,50056,155,Poker,Uruguay,0
Amandi,ntua.gr,Gustavo,44,33473,157,Running,Dominican Republic,0
Wallrath,unf.edu,Fred,26,38991,200,Basketball,Belize,0
Pettit,msstate.edu,Yoo,40,36411,161,Swimming,Greece,0
Cronau,filemaker.com,Senro,18,60930,170,Running,Swaziland,0
Gelsey,acm.org,Honghui,41,55243,177,Hockey,Bangladesh,0
Tietavainen,ucr.edu,Elli,29,52830,189,Poker,Grenada,0
Bogle,ucr.edu,Uresh,18,47892,178,Programming,China,0
Larin,neu.edu,Zevi,18,38079,183,Hockey,Turkey,0
Calisti,lehner.net,Lihu,18,55329,173,Drawing,Uganda,0
Valtchev,arizona.edu,Yakichi,18,38532,182,Programming,Korea South,0
Bruscoli,panasonic.com,Vaughn,18,45003,160,Sculpting,Guinea-Bissau,0
Slahor,cmu.edu,Ghasem,18,58442,177,Tennis,Kenya,0
Pagello,zambeel.com,Ernest,18,38580,168,Poker,Gambia,0
Mitkov,cmu.edu,Gongxian,18,41926,179,Hockey,Paraguay,0
Daughtrey,columbia.edu,Armando,27,47495,174,Soccer,Moldova,0
DeBellis,clustra.com,Neda,21,53283,166,Sculpting,Kenya,0
Ruhleder,unbc.ca,Duckyoung,57,62322,160,Guitar,Vatican City,0
Schappert,stanford.edu,Shamik,24,46226,180,Football,Switzerland,0
Armando,cabofalso.com,Jayantha,32,47849,159,Programming,Suriname,0
Rohaly,dec.com,Angela,39,53544,160,Writing,Cuba,0
Mikitiuk,emc.com,Rafik,18,55945,180,Drawing,Italy,0
Ardis,uni-muenster.de,Kunitoshi,28,63077,162,Drums,Czech Republic,0
Schuiere,cornell.edu,Yanqiang,49,47943,166,Poker,Tanzania,0
Terplan,uwaterloo.ca,LouAnn,28,40491,177,Piano,China,0
Philcox,uwindsor.ca,Krystyna,30,50095,161,Drums,Sierra Leone,0
Martindale,uni-muenster.de,Xiaoshan,22,51536,174,Programming,Moldova,0
Thistlewaite,dec.com,Sakir,35,63566,158,Singing,Iraq,0
Spehner,sybase.com,Anirudh,48,34958,175,Guitar,Lithuania,0
Lazaro,unbc.ca,Rockford,35,41859,164,Cinema,Bolivia,0
Delcour,ac.kr,Sakae,28,43701,173,Painting,Tanzania,0
Nixon,crossgain.com,Limor,22,50941,166,Hockey,Seychelles,0
Liuzzi,uregina.ca,Sihem,36,50285,178,Cinema,Belize,0
Szymczak,uregina.ca,Perla,18,36903,172,Blogging,Greece,0
Amalou,panasonic.com,Ryouichi,31,58215,167,Guitar,Portugal,0
Gutta,nwu.edu,Per,31,50831,181,Football,Japan,0
Disney,whizbang.com,Nizar,31,20000,171,Gaming,Haiti,0
Stolovitch,upenn.edu,Muzhong,18,48189,165,Gaming,Djibouti,0
Canet,rwth-aachen.de,Khosrow,18,29870,187,Travelling,Iraq,0
Rosay,co.jp,Szabolcs,35,59781,168,Travelling,Hungary,0
Chiarodo,informix.com,Laird,54,37062,176,Sculpting,South Sudan,0
Brysgalov,forth.gr,Isao,18,55048,165,Tennis,Grenada,0
Scarborough,earthlink.net,Taizo,37,60504,167,Sculpting,Tuvalu,0
Viney,washington.edu,Amelie,18,49152,172,Tennis,Hungary,0
Minio,sun.com,Manish,18,66727,163,Programming,Burkina,0
Ushiama,umd.edu,Lowell,38,50379,165,Travelling,Hungary,0
Umaschi,uwindsor.ca,Yonghoan,61,27198,177,Hockey,Tuvalu,0
Adamczyk,telcordia.com,Kyunghee,42,54439,166,Football,Monaco,0
Basarab,uwaterloo.ca,Faye,18,56059,171,Blogging,Russian Federation,0
Undy,co.jp,Fen,20,59477,172,Hockey,Azerbaijan,0
Wellner,usa.net,Dzung,43,61929,173,Hockey,Benin,0
Masiero,stanford.edu,Jayadev,54,36893,168,Photography,Belgium,0
Sinha,cti.gr,Carrie,61,27721,162,Piano,Kuwait,0
Marantz,uwo.ca,Kaladhar,32,58688,167,Skating,Tanzania,0
Gikas,neu.edu,Benedito,56,48623,164,Basketball,Tajikistan,0
Inamura,whizbang.com,Vicenc,23,39320,159,Basketball,Singapore,0
Kropf,evergreen.edu,Tadahiko,42,42027,156,Swimming,Bosnia Herzegovina,0
Stumptner,edu.sg,Birger,46,45286,162,Blogging,Slovakia,0
Skatulla,evergreen.edu,Luis,38,41809,158,Poker,Guinea-Bissau,0
Raje,uic.edu,Kishor,18,62638,164,Drums,Russian Federation,0
Ravve,imag.fr,Esko,45,21290,184,Painting,Latvia,0
Philipson,filemaker.com,Joford,31,31225,164,Drawing,Panama,0
Tsiligaridis,cmu.edu,Meikel,62,60416,165,Football,China,0
Foote,ucf.edu,Deirdre,20,47258,158,Tennis,Bangladesh,0
Eigler,umich.edu,Jane,32,51018,155,Drawing,Lithuania,0
Quaggetto,upenn.edu,Liangwei,40,48050,155,Swimming,Belarus,0
Angster,columbia.edu,Isidro,23,44202,165,Running,Republic of Ireland,0
Lvov,co.in,Juha,18,64735,172,Programming,Kazakhstan,0
Pell,versata.com,Jainendra,21,66495,168,Gaming,Bangladesh,0
Alvarado,ul.pt,Jorma,43,50010,182,Hockey,China,0
Howerton,ac.be,Hiroshige,31,61250,176,Programming,Slovakia,0
Okumoto,berkeley.edu,Mohsen,18,44281,179,Painting,Laos,0
Stuurman,msstate.edu,Mieko,23,63960,178,Drums,Sri Lanka,0
Herley,sdsc.edu,Aleksander,32,39604,156,Skating,Turkey,0
Bax,umich.edu,Haesun,64,53263,163,Cinema,Montenegro,0
Schwertel,panasonic.com,Nobuhiko,19,57967,159,Blogging,New Zealand,0
Voinov,earthlink.net,Edjard,18,42840,174,Tennis,Philippines,0
Emmitt,uni-mannheim.de,Dallan,36,51962,167,Singing,Kenya,0
Ramaiah,umb.edu,Slim,38,51830,176,Soccer,Latvia,0
Hopcroft,broadquest.com,Lashon,24,54064,171,Drawing,Tonga,0
Tattersall,yorku.ca,Zhiming,30,49657,155,Tennis,Mongolia,0
Sussmann,sunysb.edu,Genshiro,20,43839,173,Writing,Colombia,0
Kari,brown.edu,Toyoaki,18,58159,170,Drawing,Malta,0
Bic,brown.edu,Mototsugu,26,77691,171,Singing,Kuwait,0
Hauswirth,lehner.net,Vineeta,18,47433,174,Sculpting,Vanuatu,0
Hollenberg,berkeley.edu,Dabid,18,55009,159,Basketball,Sweden,0
Genin,airmail.net,Trent,39,42628,167,Drums,Egypt,0
Hirschowitz,filelmaker.com,Goutam,27,49203,170,Drums,Vatican City,0
Shilcrat,edu.au,Alex,24,44100,161,Skating,Swaziland,0
Usdin,imag.fr,Teade,43,63189,169,Reading,Turkmenistan,0
Nessett,cnr.it,Sangam,25,50074,155,Reading,Congo,0
Inenaga,gte.com,Dongseung,42,64453,180,Swimming,Ghana,0
Schimmler,usa.net,Tomlinson,27,63337,155,Singing,Republic of Ireland,0
Acton,ufl.edu,Euripides,63,47754,165,Programming,Chile,0
Kodek,cabofalso.com,Kazufumi,18,38420,155,Gaming,New Zealand,0
Cosica,uni-muenchen.de,Sherman,32,48772,166,Volleyball,Comoros,0
Hendren,sds.no,Daeshik,35,55652,175,Drawing,Maldives,0
Gibson,infomix.com,Nihal,24,36256,169,Travelling,Jamaica,0
Leishman,columbia.edu,Cormac,18,41772,163,Poker,Canada,0
Cronau,concordia.ca,Sinikka,21,72785,155,Writing,Georgia,0
Rengarajan,ucdavis.edu,Janell,18,48015,177,Piano,Spain,0
Schuchardt,cabofalso.com,Charly,20,54526,182,Singing,Finland,0
Viele,uta.edu,Hollyn,18,48902,160,Piano,Lithuania,0
Mutka,uga.edu,Thant,49,38369,171,Drums,Congo,0
Lanzelotte,umass.edu,Jaeheon,31,53697,157,Swimming,Morocco,0
Apsitis,unf.edu,Titia,54,40875,161,Football,Greece,0
Kaiser,ust.hk,Ifay,19,61611,170,Programming,Honduras,0
Schaul,umd.edu,Guodong,35,46543,170,Singing,Liechtenstein,0
Skowron,sleepycat.com,Ushio,40,72623,175,Cinema,Vanuatu,0
Sussmann,cwru.edu,Rodney,26,45584,176,Singing,Germany,0
Feigenbaum,gte.com,Zhe,32,37849,160,Soccer,Barbados,0
Linzer,brandeis.edu,Gultekin,33,58932,181,Poker,Vatican City,0
McFarland,memphis.edu,Noemi,29,45289,176,Hockey,Trinidad and Tobago,0
Nikander,ac.be,Jayavel,25,45086,165,Basketball,Senegal,0
Bolshov,ac.at,Aditya,24,34208,155,Drums,Hungary,0
Albicki,utexas.edu,Handong,49,70867,163,Cinema,Cuba,0
Lanneluc,umb.edu,Ashwini,25,54343,180,Swimming,Haiti,0
Lavie,ucf.edu,Niraj,18,54466,169,Football,Vietnam,0
Piney,lbl.gov,Joze,30,61622,165,Painting,Brunei,0
Bryan,yahoo.com,Junko,49,60755,156,Travelling,Chad,0
Ylonen,neu.edu,Armond,29,38813,170,Drawing,Mongolia,0
Christinaz,forth.gr,Agigdor,18,55202,166,Drawing,Malaysia,0
Hancart,baylor.edu,Anne,30,48960,167,Poker,Slovenia,0
Wachs,llnl.gov,Christoph,54,47777,172,Singing,Congo,0
Yemenis,purdue.edu,Narushige,54,51486,175,Soccer,Belize,0
Weissberg,savera.com,Jongsuk,35,56727,177,Tennis,Slovenia,0
Bowditch,solidtech.com,Takeshige,35,69090,169,Hockey,Vietnam,0
Etzl,rwth-aachen.de,Bozena,18,40876,161,Photography,Korea North,0
Holenderski,ernet.in,Stefanka,18,49348,170,Gaming,Mauritania,0
Haftevani,uga.edu,Chengfeng,41,54642,168,Painting,New Zealand,0
Hjalmtysson,att.com,Meinolf,18,63368,155,Piano,Israel,0
Huttel,indiana.edu,Christfried,18,32934,155,Volleyball,Kenya,0
Brochard,ibm.com,Galt,47,38694,167,Volleyball,Greece,0
Hartroth,clustra.com,Kut,65,59623,183,Guitar,Palau,0
Lageweg,rutgers.edu,Yehuda,33,51928,155,Cinema,Korea North,0
Tashiro,columbia.edu,Mukesh,37,33963,170,Poker,Jamaica,0
Olaniran,ucd.ie,Erik,18,38439,166,Programming,Vatican City,0
Gluch,versata.com,Motoyuki,25,56371,160,Basketball,Liberia,0
Nutt,ucd.ie,Guozhong,23,41479,164,Programming,Cameroon,0
Kleftouris,broadquest.com,Chilukuri,31,45833,172,Hockey,Liechtenstein,0
Cignoni,ernet.in,Volkert,22,38124,171,Tennis,Djibouti,0
Hartmann,umb.edu,Luk,48,38319,182,Poker,Barbados,0
Iravani,ernet.in,Nicole,43,61804,165,Writing,Marshall Islands,0
Bena,cwi.nl,Xiangyu,35,34977,161,Blogging,Italy,0
Pitteway,inria.fr,Hansruedi,45,54122,155,Running,Kazakhstan,0
Bleumer,informix.com,Jaturon,26,55598,176,Sculpting,Tonga,0
Mihail,labs.com,Dominic,29,46359,160,Photography,Haiti,0
With,sybase.com,Koen,31,50422,187,Cinema,Guinea-Bissau,0
Hilgefort,prc.com,Jarrett,49,31890,156,Football,Barbados,0
Vollaro,smu.edu,Luuk,21,33733,179,Volleyball,Guinea,0
Lonchamp,unf.edu,Fan,46,64146,161,Swimming,Yemen,0
Schmiedel,lri.fr,Takayoshi,30,49380,166,Writing,Barbados,0
Biancardi,poly.edu,Holland,23,55100,168,Blogging,Ghana,0
Wendorf,uni-freiburg.de,Yeheskel,25,32916,167,Singing,Romania,0
Eskicioglu,uni-muenster.de,Garret,35,44935,181,Photography,Australia,0
Herger,co.jp,Jutta,33,65350,162,Hockey,Laos,0
Stemann,evergreen.edu,Jagoda,18,62170,171,Volleyball,Maldives,0
Boreale,clustra.com,Torleiv,38,47073,186,Singing,Trinidad and Tobago,0
Sergot,uni-marburg.de,Manoru,43,39671,173,Poker,Angola,0
Zaitzeff,ufl.edu,Kishan,32,56842,169,Gaming,Samoa,0
Artelt,wisc.edu,Nelma,27,39984,161,Poker,Fiji,0
Swartout,ac.at,Takaaki,39,57823,165,Gaming,Poland,0
Noth,ncr.com,Yogesh,25,55725,157,Gaming,Andorra,0
Zuberek,compaq.com,Shinichi,32,47897,165,Soccer,Nigeria,0
Milosavljevic,wisc.edu,Emmanuel,46,40466,155,Reading,Kyrgyzstan,0
Czajkowski,rice.edu,Souji,36,50353,186,Volleyball,Tunisia,0
Kadyamatimba,sleepycat.com,Saddek,60,63537,171,Poker,Thailand,0
McNaught,purdue.edu,Shilpa,18,46154,176,Travelling,Malawi,0
Gafter,purdue.edu,Zohel,25,37873,164,Cinema,Equatorial Guinea,0
Haralick,conclusivestrategies.com,Greet,18,54012,161,Swimming,Slovenia,0
Murugesan,sds.no,Subodh,28,58500,156,Soccer,Lithuania,0
Anker,forwiss.de,Taemin,18,39169,168,Poker,Oman,0
Padegs,dec.com,Alean,67,47636,155,Basketball,Cambodia,0
Chong,forwiss.de,Mitsuhide,25,44000,173,Writing,Vanuatu,0
Compeau,co.in,Fergal,38,47944,182,Running,Taiwan,0
Khanna,umass.edu,Fulong,21,39938,162,Drawing,Switzerland,0
Eidelson,ncr.com,Hennie,18,51065,172,Tennis,Austria,0
Honiden,hp.com,Eliana,35,49088,178,Photography,Australia,0
Fontaine,ac.kr,Aitao,18,48169,176,Running,Canada,0
Magnusson,informix.com,Feiling,20,60687,178,Singing,Norway,0
Rustenburg,ntua.gr,Haiseung,19,43595,165,Skating,Nepal,0
Mitkas,ab.ca,Ilana,46,43258,155,Volleyball,Korea North,0
Negroponte,stanford.edu,Giannis,25,33557,176,Photography,Cuba,0
Lefering,edu.sg,Amram,33,47446,155,Skating,Andorra,0
Sluis,gte.com,Vidyadhar,18,56907,180,Poker,Singapore,0
Crubille,cornell.edu,Takuro,24,59735,172,Cinema,Greece,0
Wolfson,panasonic.com,Hubertus,18,69587,172,Drawing,Central African Rep,0
Messing,ubs.com,Jianchu,34,46322,175,Hockey,Iceland,0
McFarland,gatech.edu,Valdiodio,27,45244,177,Skating,Kenya,0
Henhapl,rutgers.edu,Seiichi,34,38668,175,Sculpting,Paraguay,0
Comparetto,uga.edu,Noha,44,59881,162,Football,South Sudan,0
Flokstra,cornell.edu,Deryck,18,40385,171,Soccer,Guinea,0
Castanedo,emc.com,Osni,25,40339,164,Poker,Kosovo,0
Miremadi,ibm.com,Kenneth,44,59516,165,Football,Comoros,0
Nagata,ac.kr,Hisanori,48,50026,168,Running,India,0
Setliff,sun.com,Robert,44,52630,165,Guitar,Mauritania,0
Kubitz,sfu.ca,Shuho,21,43944,172,Programming,Bahrain,0
Musselman,uga.edu,JongMin,40,30696,182,Reading,Korea North,0
Maguire,ucdavis.edu,Mihnea,26,34840,179,Tennis,Tonga,0
Schormann,uni-sb.de,Subodh,39,53527,158,Programming,United States,0
Konchady,tue.nl,Yul,35,44916,162,Drums,Croatia,0
Dani,washington.edu,Hanja,26,34734,191,Poker,Congo,0
Villarreal,compaq.com,Bredan,54,56536,174,Programming,Haiti,0
Shiouchi,unl.edu,Shauying,24,44935,162,Sculpting,Kazakhstan,0
Ruocco,wpi.edu,Masat,34,42843,157,Singing,Paraguay,0
Eck,unf.edu,Mengly,39,50569,175,Volleyball,Portugal,0
Murthy,uni-mannheim.de,Darlene,18,54013,171,Travelling,Micronesia,0
Leick,concordia.ca,Keith,18,39976,162,Skating,Oman,0
Piccoli,ul.pt,Kimio,26,53515,178,Painting,Korea South,0
Rothstein,sds.no,Gnanamalar,19,33903,167,Soccer,Zambia,0
Kusakari,bellatlantic.net,Noela,44,49326,167,Basketball,Macedonia,0
Halewood,brandeis.edu,Nagisa,31,46214,161,Drawing,Greece,0
Rusmann,savera.com,Lachlan,18,56849,171,Hockey,Sao Tome and Principe,0
Shalini,unical.it,Sanza,18,64840,165,Poker,Republic of Ireland,0
Leherte,sun.com,Amnon,30,57902,160,Drums,Zambia,0
Desautels,whizbang.com,Danijela,18,53873,170,Gaming,Bosnia Herzegovina,0
Erbach,informix.com,Moritz,57,79123,176,Hockey,Finland,0
Hainaut,bell-labs.com,Gael,18,42504,172,Piano,Uganda,0
Arden,ucsd.edu,Gale,18,69372,155,Soccer,Sri Lanka,0
Straube,ac.at,Ariel,18,37903,180,Sculpting,Romania,0
Mezyk,llnl.gov,Hidetaka,56,63432,167,Painting,South Africa,0
Shilling,csufresno.edu,Kiyotaka,18,54724,177,Blogging,New Zealand,0
Vondran,hitachi.com,Ion,29,47437,166,Gaming,Cameroon,0
Castells,uni-muenchen.de,Shogo,32,46005,169,Painting,Slovakia,0
Molenkamp,uni-freiburg.de,Baoan,20,49524,164,Writing,Monaco,0
Akama,sun.com,Iiro,28,48332,166,Blogging,Saudi Arabia,0
Shobatake,imag.fr,Augusta,27,45210,155,Soccer,Nauru,0
Peot,cwi.nl,Damien,18,53173,166,Piano,Turkmenistan,0
Nyberg,indiana.edu,Guangshun,18,63787,174,Travelling,Senegal,0
Olaniran,brandeis.edu,Tumasch,39,52577,162,Skating,United Kingdom,0
Quaggetto,unf.edu,Baoling,36,52575,166,Blogging,Ghana,0
Buchter,ucsb.edu,Ali,31,54418,159,Sculpting,Dominica,0
Demos,memphis.edu,Franquiberto,30,43581,156,Programming,Uzbekistan,0
Alberti,okcu.edu,Moiez,42,47240,155,Travelling,Belgium,0
Leifert,ernet.in,Shachindra,18,41183,176,Tennis,South Sudan,0
Bertilsson,fernuni-hagen.de,Laif,39,45556,176,Cinema,Russian Federation,0
Genin,berkeley.edu,Weicheng,18,59409,166,Hockey,Rwanda,0
Gori,savera.com,Miles,18,55208,170,Sculpting,Guyana,0
Quinet,computer.org,Morikazu,27,48187,183,Running,Angola,0
Shijie,verity.com,Horatiu,40,45510,161,Skating,Dominica,0
Maluszynski,lehner.net,Winfried,18,64738,164,Programming,Zambia,0
Parish,indiana.edu,Zhiqun,31,40112,155,Guitar,Israel,0
Spoerri,cnr.it,Devin,47,55311,172,Writing,Lithuania,0
Claus,crossgain.com,Indranil,55,66922,172,Drawing,Belarus,0
Govindjee,yorku.ca,Jui,43,57889,155,Basketball,Uzbekistan,0
Kroppenstedt,neu.edu,Kalappa,57,45459,176,Blogging,Cape Verde,0
Hertzum,umich.edu,Hideomi,48,42241,159,Reading,Chad,0
Strole,broadquest.com,Ersan,18,62936,164,Skating,Kazakhstan,0
Poltrock,uni-trier.de,Gehad,41,40115,160,Gaming,Namibia,0
Bhagavan,savera.com,Haider,28,50027,162,Sculpting,Bosnia Herzegovina,0
Marandjian,nodak.edu,Engelbert,38,66392,162,Sculpting,India,0
Hodes,wpi.edu,Souichi,45,73943,173,Drawing,Angola,0
Windeknecht,zambeel.com,Damanjit,18,47832,172,Cinema,Luxembourg,0
Aloia,lehner.net,Shiva,31,46553,157,Football,Afghanistan,0
Foong,ac.jp,Ming,18,55236,181,Poker,Mali,0
Tarditi,newpaltz.edu,Staphane,19,45446,171,Skating,Colombia,0
Schaffter,cmu.edu,Dietrich,46,27151,162,Painting,United States,0
Kakizaki,auth.gr,Akis,18,56930,175,Guitar,Congo,0
IJdens,smu.edu,Ryuji,18,58694,159,Gaming,Pakistan,0
Yuval,smu.edu,Pavani,37,58551,177,Guitar,Poland,0
Swiler,uqam.ca,Heon,23,42576,168,Poker,Nauru,0
Ramnath,edu.au,Kankanahalli,64,37287,177,Football,Nauru,0
Diekert,csufresno.edu,Patrice,36,51301,155,Reading,Somalia,0
Kagi,ualberta.ca,Haojin,28,49045,163,Reading,Slovenia,0
Gerlich,tue.nl,Marvin,41,44900,170,Hockey,El Salvador,0
Fiutem,poznan.pl,Melek,44,47647,158,Programming,Romania,0
Hellwagner,dauphine.fr,Wilbur,50,46027,159,Piano,Japan,0
Assadi,prc.com,Junji,38,42207,155,Volleyball,Libya,0
Ungar,ask.com,Daniele,20,55914,169,Volleyball,Papua New Guinea,0
Lando,ncr.com,Fulong,42,46447,166,Poker,Kiribati,0
Takach,njit.edu,Omri,37,49493,159,Photography,Zambia,0
Zelesnik,sbphrd.com,Srilatha,21,46671,155,Poker,Singapore,0
Colmerauer,rpi.edu,Namyun,18,48313,161,Gaming,Azerbaijan,0
Kambayashi,dauphine.fr,Surendranath,22,47261,168,Hockey,Tuvalu,0
Reif,sds.no,Siri,35,43517,174,Tennis,Montenegro,0
Goralwalla,intersys.com,Antonia,18,37374,167,Guitar,Tajikistan,0
Stage,umkc.edu,Clyde,32,51858,176,Programming,Tunisia,0
Dorling,auc.dk,Kazuko,19,46527,155,Painting,Dominican Republic,0
Courtenage,itc.it,Zhixi,51,50418,162,Guitar,Dominica,0
Spork,emc.com,Antonin,39,38330,168,Running,Bulgaria,0
Zullighoven,uic.edu,Guoting,43,37814,163,Singing,Papua New Guinea,0
Redmond,ou.edu,Imari,18,64531,171,Blogging,Armenia,0
d'Astous,ualberta.ca,Tulin,62,46654,172,Tennis,Mauritius,0
Gerlich,propel.com,Ruay,22,50727,178,Drums,Paraguay,0
Reim,umich.edu,Zalman,42,36036,181,Singing,Yemen,0
Meitner,edu.au,Sidhar,18,55623,170,Hockey,Seychelles,0
Buzato,wisc.edu,Shigetomo,18,62170,155,Photography,Grenada,0
Bhuyan,ul.pt,Afsar,18,55375,171,Gaming,Sweden,0
Hamburger,filemaker.com,Govind,33,49868,155,Poker,Seychelles,0
Hartvigsen,filelmaker.com,Teiji,18,49172,163,Tennis,Finland,0
Poulsen,uni-muenchen.de,Narendar,42,72437,171,Programming,United Kingdom,0
Katalagarianos,crossgain.com,Daria,18,55422,180,Cinema,Kenya,0
Beerel,unbc.ca,Ashish,46,31138,155,Gaming,Colombia,0
Bidoit,ncr.com,Sariel,18,51139,158,Sculpting,Switzerland,0
